Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02345108


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2345108;1;01/06/1981;1;;;;;0;0;0;;0;0,0;0,0;7,6;1,2;;;21,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/05/1981;1;;;;;0;0;0;;0;;;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;35,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/04/1981;1;;;;;0;0;0;;0;9,6;0,0;0,0;0,0;0,0;5,6;58,3;20,8;2,8;0,0;0,0;0,0;0,0;0,0;7,2;;;;;;80,4;0,0;0,0;0,0;0,0;0,0;2,2;0,0;3,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/03/1981;1;;;;;0;0;0;;0;0,0;0,0;0,0;24,8;0,6;;;60,2;40,4;0,0;0,0;0,0;0,0;0,0;0,0;5,2;106,0;10,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,2;;;15,0;0,0;0,0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;
2345108;1;01/02/1981;1;;;;;0;0;0;;0;0,0;0,0;0,0;4,8;169,6;;;28,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;3,6;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;
2345108;1;01/01/1981;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,8;1,8;2,0;0,0;10,4;;;41,6;4,0;21,2;10,2;37,0;;;14,2;0,0;0,0;20,2;50,0;;;9,6;4,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;
2345108;1;01/12/1980;1;;;;;0;0;0;;0;0,0;25,2;2,0;1,2;;;26,2;0,4;0,0;0,0;15,8;;;34,4;;;;;;;38,0;22,2;1,4;;;;;122,2;43,8;0,8;0,0;1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1;
2345108;1;01/11/1980;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,4;0,0;0,0;;;47,4;8,0;30,2;18,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;33,0;4,0;3,2;0,0;0,0;;;49,0;;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;
2345108;1;01/10/1980;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;8,4;58,2;4,8;0,2;;;69,0;14,0;1,2;0,0;0,0;0,0;0,0;0,4;0,0;0,0;37,2;27,2;;;34,0;12,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;
2345108;1;01/09/1980;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;2,2;;;32,6;2,6;0,2;8,2;3,2;;;22,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/08/1980;1;29,2;85,4;12;10;1;1;0;;0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;29,2;0,2;0,2;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;12,2;9,0;8,4;5,6;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/07/1980;1;;;;;0;0;0;;0;0,0;1,2;20,2;;;9,8;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;1,6;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/06/1980;1;16,8;35,2;2;4;1;1;0;;0;0,0;16,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,4;5,2;0,0;4,8;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/05/1980;1;5,8;10,6;22;3;1;1;0;;0;0,0;0,0;0,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/04/1980;1;39,4;74,2;6;10;1;1;0;;0;0,2;0,4;0,0;0,0;0,0;39,4;1,0;0,0;0,6;0,0;0,0;0,0;6,4;6,0;6,2;12,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/03/1980;1;68,0;173,4;30;6;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;27,0;0,0;0,0;56,6;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,0;20,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/02/1980;1;46,4;89,9;3;6;1;1;0;;0;0,0;0,0;46,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;0,0;0,0;0,0;0,0;2,1;0,0;5,0;2,0;4,4;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2345108;1;01/01/1980;1;56,2;172,2;1;11;1;1;0;;0;56,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,8;0,0;0,0;45,4;2,6;2,4;0,0;7,2;0,0;0,0;30,2;0,0;0,0;0,0;12,6;0,0;0,0;8,0;0,4;0,0;0,0;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/12/1979;1;88,0;185,0;16;11;1;1;0;;0;0,0;14,8;9,6;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;88,0;1,4;3,0;3,6;7,6;0,0;0,0;0,0;0,0;50,8;3,0;0,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/11/1979;1;60,8;136,0;18;8;1;1;0;;0;8,4;0,0;0,0;19,0;0,0;0,0;0,0;21,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;60,8;0,0;0,3;0,0;0,3;0,0;0,0;21,8;4,4;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/10/1979;1;33,2;129,2;7;10;1;1;0;;0;0,4;1,0;0,0;0,0;0,0;0,0;33,2;23,8;16,6;7,2;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,8;0,0;19,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/09/1979;1;37,6;153,0;16;13;1;1;0;;0;0,0;16,8;21,0;7,2;5,6;0,0;0,0;0,0;6,8;0,2;7,6;0,0;17,0;0,0;0,0;37,6;25,4;3,2;2,0;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/08/1979;1;19,4;59,8;12;8;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,4;0,0;14,2;0,0;1,2;0,0;0,0;13,8;0,4;1,8;0,4;0,0;0,0;0,0;8,6;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/07/1979;1;22,8;73,0;10;7;1;1;0;;0;5,4;0,0;0,0;0,0;1,0;0,0;0,0;19,4;15,4;22,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,6;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/06/1978;1;58,2;67,2;8;2;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;58,2;0,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/05/1978;1;;;;;0;0;0;;0;23,4;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,2;10,8;32,4;;;19,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/04/1978;1;;;;;0;0;0;;0;;56,8;0,0;3,8;0,0;0,0;0,0;0,0;0,0;15,2;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;24,6;4,6;0,0;0,0;0,0;0,0;0,0;0,0;;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;
2345108;1;01/03/1978;1;;;;;0;0;0;;0;0,0;0,0;;;52,6;58,2;50,4;5,4;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;8,2;32,8;0,0;0,0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/02/1978;1;;;;;0;0;0;;0;0,0;0,0;0,0;;;;77,0;0,0;0,0;;;31,0;6,2;0,0;0,0;0,0;;;25,4;0,0;30,2;0,4;1,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;
2345108;1;01/01/1978;1;125,2;284,1;10;7;1;1;0;;0;36,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;125,2;60,5;0,0;0,0;0,0;35,2;15,8;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/12/1977;1;;;;;0;0;0;;0;;;;13,6;0,0;0,0;21,8;15,2;;;61,6;2,2;0,0;0,0;0,0;0,0;0,0;0,0;30,2;3,4;30,8;30,8;;;15,4;0,6;0,0;0,0;0,0;0,0;0,0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;
2345108;1;01/11/1977;1;;;;;0;0;0;;0;24,0;0,0;0,0;11,6;8,0;2,0;0,0;0,0;0,0;2,0;;;29,4;;36,2;1,8;0,0;0,0;0,0;0,0;0,0;12,8;50,2;13,6;;14,0;0,0;2,0;;26,0;;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;
2345108;1;01/10/1977;1;;;;;0;0;0;;0;48,0;1,6;6,8;47,8;8,4;0,0;0,0;0,0;0,0;0,0;0,0;18,0;23,8;0,0;0,0;3,6;1,6;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;;;40,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;
2345108;1;01/09/1977;1;;;;;0;0;0;;0;60,0;;;6,2;2,1;;24,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;11,4;27,4;42,2;23,0;0,4;;;25,4;0,0;0,0;0,0;0,0;0,0;;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;
2345108;1;01/08/1977;1;;;;;0;0;0;;0;0,0;21,2;2,6;0,0;0,0;0,0;0,0;0,0;18,0;1,2;0,0;0,0;7,8;30,0;4,4;0,4;0,0;3,4;;;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;9,8;4,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/07/1977;1;9,8;19,8;16;5;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;6,0;0,2;1,8;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/06/1977;1;;;;;0;0;0;;0;0,0;0,4;;3,8;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;10,6;2,2;;7,0;0,0;0,0;0,0;0,0;0,0;;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;
2345108;1;01/05/1977;1;43,2;90,0;16;7;1;1;0;;0;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;0,0;0,0;0,0;43,2;29,6;1,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,2;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/04/1977;1;;;;;0;0;0;;0;;;20,0;14,4;0,0;0,0;0,0;;;21,2;0,2;0,0;0,0;0,0;0,0;0,0;0,0;3,4;;;74,2;0,0;0,0;11,2;1,0;0,0;0,0;2,4;0,0;0,0;;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/03/1977;1;;;;;0;0;0;;0;13,1;1,0;0,0;;5,2;0,0;0,0;0,0;0,0;0,0;;6,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;4,4;7,6;0,3;0,0;0,0;0,0;0,0;0,0;;;68,0;14,8;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;
2345108;1;01/02/1977;1;0,0;0,0;1;;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2345108;1;01/01/1977;1;;;;;0;0;0;;0;0,0;0,0;0,0;2,8;19,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;10,2;9,0;96,8;25,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;;;35,0;14,0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;
2345108;1;01/12/1976;1;;;;;0;0;0;;0;1,4;0,0;0,0;0,0;26,0;0,2;0,0;54,8;4,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,0;0,0;0,0;1,0;2,6;0,0;1,6;;;27,2;0,0;0,4;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;
2345108;1;01/11/1976;1;;;;;0;0;0;;0;0,0;3,0;1,4;7,0;;;13,4;0,0;0,2;0,2;0,0;0,0;;;31,6;6,4;0,0;5,6;;;37,6;0,0;0,0;0,0;0,0;2,0;10,0;0,0;0,0;0,0;;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/10/1976;1;;;;;0;0;0;;0;;;28,0;0,2;0,2;0,0;0,0;0,0;4,4;0,0;0,0;0,0;0,0;0,0;0,0;;11,0;7,0;5,8;53,2;25,4;0,0;0,0;9,6;0,0;2,0;0,2;0,0;;;16,4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;
2345108;1;01/09/1976;1;;;;;0;0;0;;0;0,0;0,0;0,0;;15,8;;33,4;0,2;0,0;;;36,0;9,8;1,0;15,0;0,2;;;0,2;0,0;0,0;;;;;9,2;99,6;28,4;0,0;0,0;;1;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;1;1;1;0;
2345108;1;01/08/1976;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;9,8;0,0;0,0;0,8;4,6;14,4;51,4;14,4;;;14,4;0,0;0,0;0,0;6,0;7,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/07/1976;1;;;;;0;0;0;;0;72,0;;59,2;0,0;0,0;0,0;0,6;9,0;;;21,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/06/1976;1;21,0;39,2;5;6;1;1;0;;0;0,0;0,0;0,0;0,0;21,0;0,0;0,0;0,0;2,8;4,2;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;2,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/05/1976;1;;;;;0;0;0;;0;;3,0;0,0;0,0;0,0;0,0;0,0;;14,4;0,0;21,3;0,0;0,0;0,0;0,0;1,4;0,0;0,0;5,2;9,6;;33,6;0,0;19,0;0,4;0,0;6,0;39,4;0,0;0,0;0,0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/04/1976;1;;;;;0;0;0;;0;0,0;;23,0;0,0;0,0;0,2;0,0;0,0;;;30,0;40,0;84,0;25,2;3,1;0,0;0,0;0,0;0,0;0,0;0,2;7,0;13,3;0,0;3,3;0,0;0,0;0,0;0,0;12,9;;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/03/1976;1;;;;;0;0;0;;0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;21,0;18,2;0,0;3,1;0,0;;;72,2;2,2;6,3;1,2;3,0;;8,0;0,0;1,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;
2345108;1;01/02/1976;1;;;;;0;0;0;;0;7,1;10,0;0,4;2,2;11,0;;;53,0;0,0;0,2;0,0;0,0;0,0;;30,0;3,4;1,0;1,2;22,2;;;40,0;72,2;1,0;0,0;0,9;;;61,3;;;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;0;
2345108;1;01/01/1976;1;;;;;0;0;0;;0;0,0;;26,2;0,6;0,0;2,6;23,8;;15,0;0,0;14,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;221,4;40,4;0,0;0,0;0,0;28,0;0,0;25,2;26,4;0,0;0,0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/12/1975;1;;;;;0;0;0;;0;4,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;10,0;2,2;1,2;;;90,0;0,0;0,0;0,0;1,3;9,1;0,0;0,0;0,1;;52,0;;28,1;;;74,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;
2345108;1;01/11/1975;1;;;;;0;0;0;;0;;39,4;55,4;34,4;0,0;6,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,4;0,2;20,0;;;18,4;18,0;15,0;52,0;15,0;;;25,0;;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;
2345108;1;01/10/1975;1;;;;;0;0;0;;0;2,0;16,2;;;56,2;1,4;1,0;0,0;1,2;;;;;92,6;0,0;;;17,4;4,6;0,0;0,0;0,0;;0,8;0,0;0,0;0,0;0,0;0,9;;31,2;1;1;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;
2345108;1;01/09/1975;1;;;;;0;0;0;;0;3,2;4,1;1,2;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,4;7,6;26,8;31,2;1,8;0,0;0,4;0,0;2,8;;19,2;;12,2;0,0;1,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;
2345108;1;01/08/1975;1;;;;;0;0;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;0,2;0,0;0,0;0,0;0,2;0,0;0,0;0,6;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,1;7,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/07/1975;1;;;;;0;0;0;;0;14,0;0,0;8,5;0,0;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;14,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;8,6;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
2345108;1;01/06/1975;1;;;;;0;0;0;;0;0,0;0,0;1,6;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;35,6;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/05/1975;1;;;;;0;0;0;;0;0,0;;;20,0;16,0;20,0;18,8;7,6;0,0;0,0;0,0;0,0;0,0;0,0;2,0;19,0;7,8;1,0;4,6;12,8;5,8;0,0;2,2;2,6;5,8;2,0;0,0;0,0;0,0;0,0;0,0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2345108;1;01/04/1975;1;;;;;0;0;0;;0;0,0;0,0;67,6;;;10,0;0,0;0,0;0,0;4,0;;;5,0;0,0;7,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;1,4;0,0;0,0;;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2345108;1;01/03/1975;1;;;;;0;0;0;;0;;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,6;0,0;0,0;0,0;;;6,2;24,0;1,2;0,0;0,0;0,0;0,0;0,0;18,4;3,0;1,6;0,0;0,0;0,0;3,2;1,0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
