Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02650019


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2650019;1;01/07/2018;1;1,2;3,1;21;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/06/2018;1;21,2;109,4;12;13;1;1;1;;0;0,0;1,9;3,1;0,0;5,0;11,2;0,0;0,0;0,0;0,0;0,0;21,2;18,7;1,0;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,7;17,0;10,3;0,0;6,7;9,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/05/2018;1;32,5;45,5;19;6;1;1;1;;0;0,0;4,8;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;5,2;0,0;0,0;32,5;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/04/2018;1;31,8;39,0;29;7;1;1;1;;0;2,9;0,0;2,3;0,2;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,8;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/03/2018;1;63,3;213,8;25;15;1;1;1;;0;2,0;2,1;0,0;0,0;3,1;0,0;20,2;0,0;0,0;0,0;6,8;0,0;0,0;0,0;54,5;7,6;0,0;0,0;0,0;4,8;31,8;0,0;3,2;0,0;63,3;2,3;0,4;2,7;9,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/02/2018;1;16,3;38,9;12;10;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;14,3;16,3;0,6;0,0;0,0;0,0;0,0;0,0;1,6;2,0;0,1;0,1;0,0;0,0;0,0;0,0;0,2;1,7;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2650019;1;01/01/2018;1;24,3;139,6;3;17;1;1;1;;0;0,0;7,0;24,3;0,0;0,0;0,0;0,0;0,0;0,0;11,1;9,5;10,6;0,0;13,7;5,7;1,9;14,2;6,9;0,0;0,0;2,2;9,3;4,3;14,1;0,5;2,3;0,0;0,0;2,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/12/2017;1;30,4;103,7;18;12;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;3,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,4;0,0;0,0;17,9;5,3;0,5;10,4;7,5;0,0;0,0;2,8;10,4;9,6;4,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/11/2017;1;33,1;129,2;5;12;1;1;1;;0;0,0;0,0;3,7;1,1;33,1;0,0;0,0;0,0;0,0;0,0;26,1;0,0;0,0;0,0;0,0;0,0;5,1;27,5;1,9;0,0;0,0;13,2;0,0;0,0;0,0;14,8;0,2;0,0;2,0;0,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/10/2017;1;73,2;317,7;30;20;3;3;3;;0;5,5;4,5;5,2;0,0;0,0;0,0;29,8;7,6;17,5;3,8;13,8;5,2;39,5;36,1;1,0;0,0;0,0;0,0;0,0;9,9;0,4;48,3;0,6;0,0;0,0;6,2;0,4;9,2;0,0;73,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;
2650019;1;01/09/2017;1;16,3;41,9;30;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;14,0;16,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/08/2017;1;34,3;103,0;3;7;1;1;1;;0;0,0;0,0;34,3;1,6;0,0;0,0;0,0;0,0;7,3;0,0;0,0;0,0;0,3;25,6;0,0;0,0;0,0;0,0;0,0;32,4;1,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/07/2017;1;6,0;7,0;18;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/06/2017;1;48,3;112,8;5;9;1;1;1;;0;31,3;0,0;0,0;0,0;48,3;6,7;6,8;1,6;11,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1;3,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/05/2017;1;62,4;221,9;19;13;1;1;1;;0;0,0;0,0;0,0;0,0;9,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,7;0,0;0,0;0,0;0,0;62,4;0,5;2,4;1,5;0,0;12,0;11,2;0,0;12,1;40,0;11,0;16,7;33,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/04/2017;1;28,1;66,8;26;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,7;13,6;0,0;0,0;0,0;0,0;7,3;1,3;0,0;0,0;0,0;8,7;0,0;0,0;0,0;0,0;5,6;1,5;0,0;0,0;0,0;28,1;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2650019;1;01/03/2017;1;36,1;144,2;1;14;1;1;1;;0;36,1;11,7;0,9;3,2;2,6;0,0;0,0;17,3;0,0;0,0;7,9;0,0;23,7;0,0;0,0;0,0;16,9;0,9;0,2;0,0;0,0;0,0;0,1;0,0;12,4;0,0;0,0;10,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/02/2017;1;30,7;83,4;3;10;1;1;1;;0;4,2;0,0;30,7;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;14,0;9,3;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,3;3,5;2,1;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2650019;1;01/01/2017;1;65,2;161,6;5;16;1;1;1;;0;1,5;0,0;1,2;0,0;65,2;17,9;38,1;0,2;0,0;5,0;0,3;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,4;3,7;4,3;6,0;1,9;0,6;0,0;4,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/12/2016;1;28,2;188,0;23;18;1;1;1;;0;0,0;0,0;0,0;18,1;7,6;0,0;1,9;0,0;12,7;4,7;1,0;17,4;3,4;0,0;0,0;0,0;0,0;3,2;4,1;0,0;16,3;0,0;28,2;4,7;20,0;0,4;0,0;0,0;4,8;14,4;25,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2650019;1;01/11/2016;1;33,4;175,9;17;12;1;1;1;;0;0,0;7,9;3,0;0,0;0,0;0,0;0,0;0,0;19,7;3,0;0,0;0,0;0,0;0,0;0,0;16,7;33,4;0,5;0,0;0,0;0,0;0,0;7,4;0,0;0,0;16,4;0,0;18,6;22,8;26,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
