Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02246088


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2246088;1;01/03/1992;1;39,6;358,4;28;31;1;1;1;0;0;10,0;10,3;0,2;0,1;18,0;0,3;0,1;0,1;14,2;13,0;0,2;10,0;0,2;11,0;10,0;0,2;22,0;8,8;0,2;25,1;15,0;10,0;28,1;10,0;26,6;13,8;8,4;39,6;15,1;10,0;27,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/02/1992;1;66,2;279,4;7;24;1;1;1;0;0;45,8;0,1;0,1;0,0;0,0;0,2;66,2;10,0;0,2;0,1;0,1;0,1;0,1;0,1;0,0;0,0;0,0;0,1;0,1;10,0;10,1;20,0;10,0;22,5;0,2;43,0;10,3;20,0;10,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2246088;1;01/01/1992;1;33,1;221,2;31;30;1;1;1;0;0;25,6;18,4;10,0;23,0;0,1;0,1;0,1;0,1;0,1;13,0;0,2;0,1;0,3;1,8;0,1;0,2;0,1;0,0;0,1;0,2;0,1;32,5;25,5;10,1;0,8;0,2;0,1;0,1;0,1;25,0;33,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/12/1991;1;53,8;461,0;28;26;1;1;0;2225,10009765625;1;10,1;0,0;0,0;0,0;0,0;0,0;10,0;20,2;10,8;30,0;46,7;0,1;0,2;36,5;19,2;29,5;13,9;33,0;18,1;43,0;0,2;10,0;0,1;10,2;0,2;0,1;24,6;53,8;20,0;10,0;10,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/11/1991;1;10,0;42,2;1;22;1;1;0;2225,10009765625;1;10,0;0,2;0,1;0,1;0,2;0,1;0,1;0,0;10,0;0,2;0,1;0,1;0,1;0,0;0,0;0,0;0,0;0,1;0,1;0,1;0,1;0,1;0,0;0,0;0,0;10,0;0,2;0,1;10,0;0,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2246088;1;01/10/1991;1;71,1;425,7;1;27;1;1;0;2225,10009765625;1;71,1;10,0;13,1;10,1;20,3;30,0;29,1;10,3;15,0;37,5;4,6;10,0;0,3;0,1;0,1;0,0;0,0;20,1;10,0;0,1;0,1;0,0;0,1;0,0;10,1;20,0;30,3;10,0;48,0;15,1;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/09/1991;1;30,0;125,4;30;14;1;1;0;2225,10009765625;1;0,0;0,0;0,0;0,0;0,1;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,1;0,1;20,5;0,1;0,0;0,0;0,1;0,2;14,0;10,0;15,2;24,9;30,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2246088;1;01/08/1991;1;0,2;2,1;5;17;1;1;0;2225,10009765625;1;0,1;0,0;0,1;0,1;0,2;0,2;0,1;0,1;0,1;0,1;0,1;0,0;0,0;0,1;0,1;0,1;0,2;0,2;0,1;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/07/1991;1;10,0;13,7;10;31;1;1;0;2225,10009765625;1;0,2;0,1;0,1;0,2;0,2;0,2;0,1;0,1;0,1;10,0;0,2;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,2;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2246088;1;01/06/1991;1;10,0;13,8;25;26;1;1;0;2225,10009765625;1;0,1;0,1;0,1;0,1;0,1;0,2;0,1;0,1;0,1;0,1;0,0;0,0;0,1;0,2;0,1;0,1;0,1;0,0;0,0;0,1;0,8;0,2;0,2;0,2;10,0;0,2;0,1;0,1;0,1;0,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
