Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:00648001


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
648001;1;01/03/2018;1;100,5;342,1;23;15;3;3;3;;0;34,2;29,5;5,3;0,0;0,0;8,8;0,0;10,2;0,0;4,0;0,0;0,0;0,0;28,6;22,3;3,4;0,0;0,0;36,7;0,0;0,0;0,0;100,5;5,4;0,0;33,6;0,0;16,3;3,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;
648001;1;01/02/2018;1;40,0;206,9;23;16;3;3;3;;0;0,0;5,2;3,1;0,0;19,4;0,0;8,1;0,0;2,0;39,2;0,0;4,4;0,0;11,9;2,1;1,3;0,0;17,3;7,6;2,0;0,0;0,0;40,0;0,0;0,0;32,2;0,0;11,1;;;;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;0;0;0;
648001;1;01/01/2018;1;119,6;338,6;26;15;3;3;3;;0;14,6;0,0;19,9;1,3;8,6;0,0;0,0;0,0;0,0;3,4;71,2;21,4;9,5;0,0;8,1;0,0;0,0;0,0;0,0;17,5;0,0;0,0;0,0;19,9;0,0;119,6;0,0;0,0;9,2;4,0;10,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;
648001;1;01/12/2017;1;107,5;226,3;14;11;3;3;3;;0;0,0;0,0;0,0;11,1;0,0;0,0;0,0;2,2;0,0;0,0;4,2;0,0;0,0;107,5;17,7;0,0;0,0;18,8;0,0;8,0;0,0;19,2;0,0;17,4;0,0;12,0;0,0;0,0;8,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
648001;1;01/11/2017;1;81,7;276,0;1;6;1;1;1;;0;81,7;0,0;0,0;0,0;37,6;0,0;46,7;37,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,5;0,0;0,0;56,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
648001;1;01/10/2017;1;1,0;1,2;15;2;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
648001;1;01/09/2017;1;0,7;0,7;25;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
648001;1;01/08/2017;1;0,0;0,0;1;0;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
648001;1;01/07/2017;1;3,5;3,5;3;1;1;1;1;;0;0,0;0,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
648001;1;01/06/2017;1;26,3;38,0;12;2;1;1;1;;0;0,0;0,0;0,0;11,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
